id,sex,grade,school,SNS_t,SES_t,CSES_t,EIB_t,inter_raw,center_SES
676,2,2,2,-0.5094872261830501,32,23,32,-1.7540630242653135,3.442800788954635
677,1,2,1,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
678,2,4,1,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
679,1,2,1,0.41899513032241154,25,17,28,-1.490449147014732,-3.557199211045365
680,1,1,1,-0.8911658803783914,25,19,28,3.170054566592562,-3.557199211045365
681,1,1,2,0.10315488894398912,28,20,24,-0.05747782273506298,-0.557199211045365
682,2,4,2,0.6839886957916379,33,17,27,3.0388255172991405,4.442800788954635
683,1,4,1,-0.3812766519148587,25,14,16,1.3562770053815536,-3.557199211045365
684,2,2,1,0.5353474391076226,23,23,35,-2.975032366244037,-5.557199211045365
685,1,2,1,0.026450775489793004,25,18,28,-0.09409067770382976,-3.557199211045365
686,2,2,2,0.40495325469740023,26,28,40,-1.0355461434224447,-2.557199211045365
687,1,1,1,-0.47907123268967783,23,14,24,2.662294276337608,-5.557199211045365
688,2,2,1,-0.7562558435827884,27,16,27,1.177641002975565,-1.557199211045365
689,2,3,1,-0.4694179291302241,29,17,23,-0.2078586293683142,0.44280078895463504
690,1,2,1,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365
691,2,1,1,-0.04328140581649945,26,25,27,0.11067917680688667,-2.557199211045365
692,2,2,1,0.20548667388568478,29,22,27,0.09098966131624503,0.44280078895463504
693,1,1,1,0.029536126973048454,26,25,33,-0.07552976059281523,-2.557199211045365
694,1,2,2,-0.49935328300418286,24,15,28,2.275652387339575,-4.557199211045365
695,1,2,2,-0.632079709657755,30,18,25,-0.9119651037764255,1.442800788954635
696,1,2,2,-1.95686572134066,29,14,25,-0.8665016852879253,0.44280078895463504
697,1,2,2,0.836537884921797,15,28,34,-11.341110753471344,-13.557199211045365
698,1,2,2,0.5353474391076226,27,18,30,-0.8336426098135465,-1.557199211045365
699,1,2,2,-0.6947632992684355,26,16,25,1.776648160752518,-2.557199211045365
700,1,2,2,-0.6503267819315478,33,12,24,-2.8892723398438096,4.442800788954635
701,1,2,2,0.09722536999109448,34,25,32,0.5291783204939353,5.442800788954635
702,1,2,2,0.836686517023116,28,21,28,-0.4662010671775746,-0.557199211045365
703,1,2,2,0.20548667388568478,40,23,31,2.3513430740587777,11.442800788954635
704,1,2,2,0.702087135964112,40,28,37,8.03384323332504,11.442800788954635
705,1,2,2,-0.6362849063065367,27,20,29,0.9908223541006128,-1.557199211045365
706,1,2,2,0.23369770545553037,27,15,26,-0.36391388255846396,-1.557199211045365
707,1,2,2,-0.5601639182094317,26,19,24,1.432450729701239,-2.557199211045365
708,1,2,2,-1.5000620866945669,40,20,29,-17.164911629109525,11.442800788954635
709,1,2,2,-0.6947632992684355,28,16,26,0.38712156221564703,-0.557199211045365
710,1,2,2,-0.06152847809029235,31,15,27,-0.15030181482214414,2.442800788954635
711,1,2,2,-0.6947632992684355,26,20,26,1.776648160752518,-2.557199211045365
712,1,2,2,0.836537884921797,21,20,23,-6.321883443940563,-7.557199211045365
713,1,1,2,-0.18992320019806871,35,20,32,-1.2236373440769062,6.442800788954635
714,1,2,2,-0.5157274008725439,28,15,29,0.28736290088065813,-0.557199211045365
715,1,2,2,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365
716,1,2,2,0.24992319122257253,26,14,25,-0.6391033874163023,-2.557199211045365
717,1,2,2,-0.8030246031630258,24,15,20,3.6595430879845585,-4.557199211045365
718,1,2,2,-0.6947632992684355,26,16,24,1.776648160752518,-2.557199211045365
719,2,1,1,0.026450775489793004,30,16,27,0.03816319974513527,1.442800788954635
720,1,2,2,-0.07775396385733448,31,17,26,-0.18993744425504683,2.442800788954635
721,1,1,2,-1.114638296111171,30,24,32,-1.6082010130282476,1.442800788954635
722,1,2,2,1.1057366470398051,39,28,40,11.54698753008333,10.442800788954635
723,1,2,2,0.07103592492799964,24,18,29,-0.3237248610377577,-4.557199211045365
724,1,2,2,0.37440998088420496,25,20,27,-1.331850888608804,-3.557199211045365
725,1,2,2,-0.6947632992684355,28,24,33,0.38712156221564703,-0.557199211045365
726,1,2,1,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
727,1,2,2,-0.9356023977152792,26,16,27,2.3925217132896637,-2.557199211045365
728,2,1,2,-0.27301534802026844,32,20,28,-0.9399374555609045,3.442800788954635
729,1,2,2,0.27065113784103395,29,22,32,0.1198445373674795,0.44280078895463504
730,2,1,2,-0.7588987415627372,37,16,24,-6.4072308940025575,8.442800788954635
731,1,2,2,-0.8685515878205367,30,28,40,-1.2531469161552713,1.442800788954635
732,1,2,2,-0.8476097526012324,27,19,30,1.319897238024996,-1.557199211045365
733,2,1,2,0.05466180705963861,36,21,30,0.4068369407091643,7.442800788954635
734,1,2,2,0.026450775489793004,26,17,31,-0.06763990221403675,-2.557199211045365
735,1,2,2,-0.961629819143094,26,12,20,2.459079014830417,-2.557199211045365
736,1,4,1,0.9570953903557898,40,27,38,10.951851887868076,11.442800788954635
737,1,1,2,-1.0396585049610878,28,21,31,0.5792968987209218,-0.557199211045365
738,1,1,1,1.1057366470398051,38,28,40,10.441250883043525,9.442800788954635
739,2,3,1,0.23385972909081051,29,21,32,0.10355327254612812,0.44280078895463504
740,2,2,2,-0.8737991976643272,26,18,25,2.2344786188792907,-2.557199211045365
741,1,3,1,-0.3468040938740236,27,19,25,0.5400430613679322,-1.557199211045365
742,1,4,1,1.1057366470398051,26,22,32,-2.827588881434137,-2.557199211045365
743,1,3,1,0.5211569313812925,35,20,32,3.357710288672568,6.442800788954635
744,2,4,1,-2.4952632455766763,22,4,8,16.36193818524588,-6.557199211045365
745,1,4,2,0.6253616707284201,40,28,31,7.155889019193154,11.442800788954635
746,1,1,2,-0.5257127119500923,26,17,27,1.3443521322352951,-2.557199211045365
747,2,3,1,-0.6947632992684355,26,20,32,1.776648160752518,-2.557199211045365
748,2,1,2,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365
749,2,3,1,-0.6947632992684355,28,12,16,0.38712156221564703,-0.557199211045365
750,2,3,1,0.41899513032241154,33,19,30,1.8615118955645602,4.442800788954635
751,2,3,1,0.20548667388568478,28,20,32,-0.11449701256943975,-0.557199211045365
752,2,3,1,0.5676363870064268,38,19,25,5.360077323063646,9.442800788954635
753,2,3,1,0.20548667388568478,30,20,32,0.2964763352019298,1.442800788954635
754,2,2,1,-0.17788078687550346,30,26,39,-0.2566465396438477,1.442800788954635
755,1,4,1,-0.6947632992684355,39,25,36,-7.255274729737144,10.442800788954635
756,2,3,1,0.6676145779232768,23,16,24,-3.7100672057176185,-5.557199211045365
757,2,2,1,0.5353474391076226,30,23,31,0.7723997075093213,1.442800788954635
758,2,1,2,-0.6947632992684355,26,20,24,1.776648160752518,-2.557199211045365
759,2,4,1,-1.0338776181095122,28,23,33,0.5760757931280813,-0.557199211045365
760,2,4,1,0.702087135964112,25,20,38,-2.497463806136639,-3.557199211045365
761,2,2,1,0.056845417201669524,30,20,30,0.08201661278702417,1.442800788954635
762,1,2,1,1.1057366470398051,40,28,40,12.652724177123135,11.442800788954635
763,1,4,1,-0.2284301985820618,24,19,30,1.041001920757108,-4.557199211045365
764,2,3,1,0.20548667388568478,26,23,31,-0.5254703603408093,-2.557199211045365
765,2,3,1,-0.12624704574168508,28,20,25,0.07034475428407502,-0.557199211045365
766,2,2,1,0.05278885265420672,30,22,32,0.07616379825749944,1.442800788954635
767,1,4,1,-0.23030315298749368,26,20,30,0.5889310411208788,-2.557199211045365
768,1,4,1,0.5130438022863669,26,18,26,-1.3119552064384117,-2.557199211045365
769,2,3,1,1.1057366470398051,28,16,24,-0.6161155873545267,-0.557199211045365
770,1,4,1,0.20548667388568478,27,14,19,-0.31998368645512454,-1.557199211045365
771,2,3,1,0.40480462259608135,19,12,24,-3.8687984197027854,-9.557199211045365
772,2,2,1,0.05076726614745597,28,19,29,-0.02828748064429253,-0.557199211045365
773,2,2,1,1.1057366470398051,31,26,31,2.701094353764889,2.442800788954635
774,1,1,1,-0.6947632992684355,29,17,24,-0.30764173705278847,0.44280078895463504
775,2,4,1,-1.5625970442039288,34,14,23,-8.504904425011324,5.442800788954635
776,2,3,1,0.05278885265420672,25,15,23,-0.18778046501353415,-3.557199211045365
777,2,3,1,-2.137191448784893,25,15,25,7.6024157354705215,-3.557199211045365
778,2,3,1,-0.14718888096098928,31,23,29,-0.35955311453685446,2.442800788954635
779,2,3,1,1.1057366470398051,32,19,32,3.806831000804694,3.442800788954635
780,2,3,1,1.1057366470398051,32,24,37,3.806831000804694,3.442800788954635
781,2,4,2,-0.4672343189881933,23,23,32,2.5965141888545062,-5.557199211045365
782,2,3,1,1.1057366470398051,27,22,36,-1.7218522343943317,-1.557199211045365
783,1,2,1,0.2680216313950465,29,16,29,0.11868018983863496,0.44280078895463504
784,2,2,1,-0.06356345613100438,27,20,24,0.09898096373851668,-1.557199211045365
785,1,3,1,0.20548667388568478,26,18,28,-0.5254703603408093,-2.557199211045365
786,1,3,1,-0.16980317351884397,29,19,29,-0.0751889792011449,0.44280078895463504
787,1,3,1,-1.2347365137072457,24,21,27,5.6269402661155645,-4.557199211045365
788,2,3,1,1.1057366470398051,32,28,32,3.806831000804694,3.442800788954635
789,1,3,1,-0.3489877040160545,36,13,21,-2.597445958786157,7.442800788954635
790,2,4,1,-0.08181052840479729,26,17,21,0.20920581869195204,-2.557199211045365
791,1,2,1,0.2235851140581588,32,18,24,0.7697590070779412,3.442800788954635
792,2,1,2,0.8224960092967858,40,25,37,9.4116579840933,11.442800788954635
793,2,1,2,-0.632079709657755,30,21,30,-0.9119651037764255,1.442800788954635
794,2,1,2,-0.21235334491633848,32,24,33,-0.7310902634151258,3.442800788954635
795,2,1,2,-0.21220471281501962,28,20,29,0.11824029856063718,-0.557199211045365
796,2,1,2,1.1057366470398051,30,24,38,1.5953577067250837,1.442800788954635
797,2,1,2,1.1057366470398051,15,8,12,-14.990691998871993,-13.557199211045365
798,2,1,2,0.8043975691243118,26,21,21,-2.0570048291314995,-2.557199211045365
799,2,1,2,-0.6520511042356609,25,16,24,2.319475673548352,-3.557199211045365
800,2,1,2,0.07088729282668077,29,20,27,0.03138894919051249,0.44280078895463504
801,2,1,2,0.800341004576849,40,28,39,9.158142678604714,11.442800788954635
802,2,1,2,0.08726141069504177,27,15,27,-0.13588339988902462,-1.557199211045365
803,2,1,2,0.2053380417843659,36,23,27,1.5282901393950783,7.442800788954635
804,2,1,2,-0.3488390719147357,28,17,26,0.19437285565268805,-0.557199211045365
805,2,1,2,-0.09990896857727134,24,17,18,0.45530507277669713,-4.557199211045365
806,2,1,2,0.20548667388568478,26,19,32,-0.5254703603408093,-2.557199211045365
807,2,1,2,-1.8600068378917822,29,22,33,-0.8236124952794971,0.44280078895463504
808,2,1,2,-0.632079709657755,27,16,27,0.9842740251968394,-1.557199211045365
809,2,1,2,0.5372203935130545,34,20,32,2.9239835816553725,5.442800788954635
810,2,1,2,0.2519581692632845,26,18,26,-0.6443072316565057,-2.557199211045365
811,2,1,2,-0.6339526640631868,29,20,30,-0.28071473980707184,0.44280078895463504
812,2,1,2,0.8084541336717747,22,17,13,-5.301194807478924,-6.557199211045365
813,2,1,2,0.08303486226476438,23,16,23,-0.46144127106700916,-5.557199211045365
814,2,1,2,-0.46926929702890535,27,16,29,0.7307457791012244,-1.557199211045365
815,2,1,2,0.6535727022982657,28,20,32,-0.36417019408138085,-0.557199211045365
816,2,1,2,0.8043975691243118,24,21,28,-3.6657999673801234,-4.557199211045365
817,2,1,2,0.8224960092967858,32,19,28,2.831689909719013,3.442800788954635
818,2,1,2,-0.5157274008725439,27,13,23,0.803090301753202,-1.557199211045365
819,2,1,2,0.8226446413981047,32,21,30,2.8322016204346974,3.442800788954635
820,1,1,2,-0.6947632992684355,27,20,25,1.0818848614840826,-1.557199211045365
821,2,1,2,-1.2266233846123205,32,13,23,-4.223019956293502,3.442800788954635
822,2,1,2,0.836537884921797,26,20,32,-2.1391940193315775,-2.557199211045365
823,2,1,2,-0.3893676568054795,30,16,23,-0.5617799624323634,1.442800788954635
824,2,1,2,0.2703538736383963,27,15,23,-0.420994838732769,-1.557199211045365
825,2,1,2,-0.7989680386155631,30,18,29,-1.1527517164640717,1.442800788954635
826,2,1,2,-0.3831496063202906,24,13,29,1.7460890836351706,-4.557199211045365
827,2,1,2,0.41899513032241154,40,26,31,4.7944778078214405,11.442800788954635
828,2,1,2,0.07088729282668077,36,26,32,0.5275999989772778,7.442800788954635
829,2,1,2,-0.4793818884262769,28,20,28,0.26711121002055865,-0.557199211045365
830,1,1,2,-0.6380092286106497,30,20,32,-0.9205202183997835,1.442800788954635
831,2,1,2,0.05278885265420672,29,17,22,0.023374945603292716,0.44280078895463504
832,1,1,2,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
833,1,1,2,-0.7907070498421276,26,18,30,2.021995444024297,-2.557199211045365
834,1,1,2,0.531142242458841,24,20,28,-2.420521008286296,-4.557199211045365
835,2,1,2,-0.3649025340464977,26,20,32,0.9331284721721583,-2.557199211045365
836,1,1,2,-0.6624743513696315,27,15,23,1.03160453729058,-1.557199211045365
837,1,1,2,0.5676363870064268,40,24,37,6.495350097076499,11.442800788954635
838,1,1,2,-1.2046525277319684,28,17,26,0.6712314380360574,-0.557199211045365
839,1,1,2,0.23369770545553037,30,23,30,0.33717923380812714,1.442800788954635
840,1,1,2,-0.6947632992684355,29,20,32,-0.30764173705278847,0.44280078895463504
841,1,1,2,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
842,1,1,2,-0.6298960995157241,26,20,32,1.6107698087221625,-2.557199211045365
843,1,1,2,0.9711372659808011,30,21,32,1.401157613540347,1.442800788954635
844,1,1,2,0.38452257228157655,31,20,31,0.9393120429403009,2.442800788954635
845,1,1,2,-0.4812548428317088,31,16,24,-1.175609709757537,2.442800788954635
846,1,1,2,-0.5684035552013712,27,25,40,0.8851175677149558,-1.557199211045365
847,2,1,2,-0.2606977946993702,26,16,23,0.6666561949264961,-2.557199211045365
848,1,1,2,0.40495325469740023,37,16,24,3.418939658248958,8.442800788954635
849,1,1,2,-0.3468040938740236,26,17,25,0.8868471552419559,-2.557199211045365
850,1,1,2,-0.4834384529737397,34,20,32,-2.631259193256479,5.442800788954635
851,2,1,2,-0.3649025340464977,28,15,30,0.20332340407916294,-0.557199211045365
852,1,1,2,0.6839886957916379,24,22,25,-3.1170727448256006,-4.557199211045365
853,1,1,2,0.20548667388568478,27,21,32,-0.31998368645512454,-1.557199211045365
854,1,1,2,-0.784777530889233,25,15,25,2.7916100137253093,-3.557199211045365
855,1,1,2,-0.49935328300418286,32,28,38,-1.719173876693888,3.442800788954635
856,2,1,2,-0.01507037424665388,26,18,27,0.03853794913370169,-2.557199211045365
857,1,1,2,0.5679336512090645,28,21,25,-0.3164521823798042,-0.557199211045365
858,1,1,2,-1.3119212667808555,28,16,26,0.7310014948039285,-0.557199211045365
859,1,1,2,0.5679336512090645,27,10,29,-0.8843858335888687,-1.557199211045365
860,1,1,2,-0.05345086473363281,28,16,24,0.029782779659272722,-0.557199211045365
861,2,1,2,-0.3630295796410658,28,16,28,0.20227979536213236,-0.557199211045365
862,1,1,2,-0.09990896857727134,27,19,30,0.1555781670448831,-1.557199211045365
863,1,1,2,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
864,1,1,2,-1.0659965821255015,35,21,37,-6.868003620341126,6.442800788954635
865,1,1,2,-0.9800389150521669,26,17,28,2.5061547403651567,-2.557199211045365
866,1,1,2,1.1057366470398051,31,16,24,2.701094353764889,2.442800788954635
867,1,1,2,-0.7665304586154401,29,15,29,-0.3394202918326751,0.44280078895463504
868,1,1,2,-0.0799375739993654,26,25,37,0.20441630116405765,-2.557199211045365
869,1,1,2,-0.4376987150545499,28,19,27,0.2438853787039652,-0.557199211045365
870,1,1,2,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
871,1,1,2,-0.632079709657755,30,20,32,-0.9119651037764255,1.442800788954635
872,1,1,2,-0.6947632992684355,26,16,24,1.776648160752518,-2.557199211045365
873,2,1,1,-0.9638134292851247,27,20,31,1.5008495116777238,-1.557199211045365
874,2,1,1,-2.4952632455766763,29,16,24,-1.1049045337908556,0.44280078895463504
875,2,1,2,0.2662973090909335,29,11,15,0.11791665856196167,0.44280078895463504
876,1,1,2,0.6677632100245958,30,14,19,0.9634492862583665,1.442800788954635
877,2,1,2,0.8043975691243118,32,25,34,2.769380585614371,3.442800788954635
878,1,1,2,-0.21235334491633848,28,20,29,0.11832311625022807,-0.557199211045365
879,2,1,1,0.4331856380487416,22,12,22,-2.8404845240493914,-6.557199211045365
880,2,1,2,0.28439574926340755,36,23,31,2.1167009069930343,7.442800788954635
881,2,1,2,-0.42758612365717835,28,16,24,0.23825065075572563,-0.557199211045365
882,2,1,2,0.39856444790658774,30,10,17,0.5750490998888933,1.442800788954635
883,2,1,2,-0.12219048119422223,25,12,16,0.4346558833013408,-3.557199211045365
884,1,1,2,-0.26774638639498205,39,20,39,-2.796022175085271,10.442800788954635
885,1,1,2,-0.18383165760989387,34,20,26,-1.0005590910739688,5.442800788954635
886,2,1,1,0.836686517023116,28,16,26,-0.4662010671775746,-0.557199211045365
887,2,1,2,-0.03535242456115878,26,24,25,0.09040319219633601,-2.557199211045365
888,2,1,2,0.5392553715537666,26,16,21,-1.378983410689267,-2.557199211045365
889,2,1,2,-0.21220471281501962,29,16,24,-0.09396441425438244,0.44280078895463504
890,1,1,2,-0.37486649334255046,31,26,24,-0.9157241656898397,2.442800788954635
891,1,1,2,-1.3210261882986751,27,17,29,2.0571009381889627,-1.557199211045365
892,1,1,2,-0.6886851482142219,20,20,25,5.8932160069574,-8.557199211045365
893,2,1,2,0.8224960092967858,27,12,26,-1.280790136764916,-1.557199211045365
894,2,1,2,-1.4158287419253452,35,20,30,-9.121902535501263,6.442800788954635
895,2,1,2,-1.8804375203076058,29,15,18,-0.8326592175721054,0.44280078895463504
896,1,1,1,-0.19395764054122674,25,25,28,0.6899459659094723,-3.557199211045365
897,1,1,2,0.40480462259608135,21,16,24,-3.0591891745106228,-7.557199211045365
898,1,1,2,-1.477469918341017,24,17,34,6.733124746206943,-4.557199211045365
899,1,1,2,-0.784777530889233,29,16,24,-0.34750010983162283,0.44280078895463504
900,2,1,2,-0.3872061708677534,29,19,28,-0.17145519794834443,0.44280078895463504
901,1,1,2,-1.3259631424058667,23,18,28,7.368641328853115,-5.557199211045365
902,1,1,2,-0.6947632992684355,24,24,32,3.166174759289389,-4.557199211045365
903,1,1,2,0.05466180705963861,26,23,32,-0.13978112988722183,-2.557199211045365
904,1,1,2,-0.6947632992684355,26,18,30,1.776648160752518,-2.557199211045365
905,1,1,2,-1.5950132724225556,24,12,16,7.268793226690956,-4.557199211045365
906,1,1,2,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
907,1,1,2,-0.3366915024766521,26,18,30,0.8609872444989732,-2.557199211045365
908,1,1,2,-1.2632795527951861,27,14,24,1.9671779229424053,-1.557199211045365
909,1,1,2,-0.21220471281501962,27,18,24,0.3304450113756568,-1.557199211045365
910,1,1,2,0.0871127785937229,25,19,29,-0.3098775072855607,-3.557199211045365
911,1,1,2,-0.2608464268006891,24,21,29,1.1887291304201029,-4.557199211045365
912,1,1,2,-0.19786557298737065,25,20,32,0.7038472601237139,-3.557199211045365
913,1,1,2,0.8184394447493232,24,18,26,-3.729791591900022,-4.557199211045365
914,1,1,2,1.1057366470398051,32,19,36,3.806831000804694,3.442800788954635
915,1,1,2,-0.8736505655630086,32,24,25,-3.007804856390989,3.442800788954635
916,1,1,2,-0.5854595821788363,31,18,31,-1.4301611292475123,2.442800788954635
917,1,1,1,-0.684799339972383,28,20,27,0.38156965195699843,-0.557199211045365
918,1,1,2,-0.6342633197997859,24,19,24,2.8904643005865984,-4.557199211045365
919,1,1,2,0.8368351491244348,29,20,32,0.3705512642572694,0.44280078895463504
920,1,1,2,1.1057366470398051,37,22,31,9.33551423600372,8.442800788954635
921,1,1,2,0.9712858980821201,34,23,40,5.286515652381874,5.442800788954635
922,1,1,2,-0.6947632992684355,26,20,32,1.776648160752518,-2.557199211045365
923,1,1,2,-0.6807214236434244,28,20,31,0.3792974401957937,-0.557199211045365
924,1,1,2,-0.07775396385733448,30,20,32,-0.11218348039771237,1.442800788954635
925,1,1,2,-0.21220471281501962,27,16,25,0.3304450113756568,-1.557199211045365
926,1,1,2,-0.3649025340464977,29,16,28,-0.16157912996733476,0.44280078895463504
927,1,1,2,-0.047337970363962235,27,22,33,0.07371465010325086,-1.557199211045365
928,1,1,2,-0.9800389150521669,27,16,24,1.5261158253129898,-1.557199211045365
929,1,1,2,-0.6947632992684355,29,17,24,-0.30764173705278847,0.44280078895463504
930,1,1,2,0.41899513032241154,32,20,32,1.4425167652421487,3.442800788954635
931,1,1,1,-0.5439384324423895,27,13,26,0.8470204978565414,-1.557199211045365
932,1,1,2,-0.7503049728483978,28,18,25,0.41806933891454123,-0.557199211045365
933,1,1,2,1.1057366470398051,40,20,23,12.652724177123135,11.442800788954635
934,1,1,2,-0.6947632992684355,31,21,31,-1.6971683355896594,2.442800788954635
935,1,1,1,-0.6339526640631868,28,16,27,0.353237924256115,-0.557199211045365
936,1,1,2,-1.2632795527951861,30,21,27,-1.822660735443153,1.442800788954635
937,1,1,2,-0.6420871449396082,23,13,24,3.5682061752807614,-5.557199211045365
938,1,1,2,-0.01521900634797276,32,24,35,-0.05239600706190622,3.442800788954635
939,2,1,2,-0.25493903205209906,27,28,40,0.3969908595761977,-1.557199211045365
940,2,1,2,-0.7089538069947657,27,16,24,1.103982308919857,-1.557199211045365
941,1,1,2,-1.5950132724225556,24,8,16,7.268793226690956,-4.557199211045365
942,1,1,2,-1.1165112505166028,27,14,22,1.7386304384277278,-1.557199211045365
943,1,1,2,-0.575636294736568,30,8,20,-0.8305285001968431,1.442800788954635
944,1,1,1,-1.3529831286793845,38,17,25,-12.775950154936003,9.442800788954635
945,2,1,2,-0.07760533175601562,23,13,24,0.43126828840744386,-5.557199211045365
946,2,1,2,0.09955761223444425,24,13,24,-0.4537038719283697,-4.557199211045365
947,2,1,2,-0.3672347762898475,34,23,32,-1.998785730121961,5.442800788954635
948,1,1,2,-0.07775396385733448,34,24,31,-0.42319933582705027,5.442800788954635
949,1,1,2,-0.9153203474007743,38,20,27,-8.643187698582262,9.442800788954635
950,2,1,2,0.13605175678202996,38,25,35,1.2847096362800168,9.442800788954635
951,2,1,2,-0.21220471281501962,33,17,26,-0.9427832655144609,4.442800788954635
952,1,1,1,0.056845417201669524,30,20,32,0.08201661278702417,1.442800788954635
953,2,1,2,-0.8153421564839242,20,18,21,6.977045258196262,-8.557199211045365
954,1,1,2,-1.2228996000057613,34,20,29,-6.6559989077236645,5.442800788954635
955,2,1,2,-0.9153203474007743,35,15,24,-5.89722665637994,6.442800788954635
956,2,1,2,-0.27707191256773117,32,23,32,-0.9539033991853545,3.442800788954635
957,1,3,2,-0.4909650139109243,17,12,13,5.67418047142221,-11.557199211045365
958,2,3,2,0.5354960712089415,36,23,34,3.9855905812760173,7.442800788954635
959,1,1,2,0.38452257228157655,26,20,32,-0.9833008184675819,-2.557199211045365
960,1,1,2,-0.6947632992684355,23,17,22,3.8609380585578243,-5.557199211045365
961,1,1,2,-0.6947632992684355,26,11,24,1.776648160752518,-2.557199211045365
962,1,1,2,-0.782593920747202,22,14,24,5.131624239692452,-6.557199211045365
963,1,1,1,0.4007480580486187,27,20,27,-0.6240445598212712,-1.557199211045365
964,1,1,2,-0.21235334491633848,28,20,29,0.11832311625022807,-0.557199211045365
965,2,1,2,-0.4569383521740458,27,22,31,0.7115440415017933,-1.557199211045365
966,1,1,2,-0.21220471281501962,30,16,25,-0.3061691270694021,1.442800788954635
967,1,1,2,-0.06356345613100438,30,17,27,-0.09170940465449645,1.442800788954635
968,1,1,2,-1.0982641782428098,29,18,30,-0.48631224460653005,0.44280078895463504
969,1,1,2,-1.0861166088047265,24,15,24,4.949649752748167,-4.557199211045365
970,1,1,2,-1.5000620866945669,32,20,24,-5.164414935552991,3.442800788954635
971,1,1,2,-2.4952632455766763,32,26,36,-8.590694270520885,3.442800788954635
972,1,1,2,0.9712858980821201,29,14,22,0.43008616197127403,0.44280078895463504
973,1,1,2,-0.07775396385733448,33,22,35,-0.3454453719697158,4.442800788954635
974,1,1,2,-0.1677681954781319,30,25,36,-0.24205608479734414,1.442800788954635
975,1,1,2,0.5171003668338298,29,19,27,0.22897245040275102,0.44280078895463504
976,1,1,2,0.23605129948037584,31,17,38,0.576626300604429,2.442800788954635
977,2,1,2,0.05076726614745597,27,24,33,-0.0790547467917485,-1.557199211045365
978,1,1,1,-1.5201821133737916,30,19,29,-2.1933199525304308,1.442800788954635
979,2,1,1,-1.3696679022843448,29,18,26,-0.6064900277373478,0.44280078895463504
980,2,1,2,-0.3630295796410658,30,16,25,-0.5237793639199992,1.442800788954635
981,1,1,2,0.11765605240691827,29,18,27,0.0520981928310713,0.44280078895463504
982,1,1,2,-0.7423759915930573,37,24,32,-6.267732607522844,8.442800788954635
983,2,1,2,0.20548667388568478,26,20,29,-0.5254703603408093,-2.557199211045365
984,2,1,2,-0.08181052840479729,28,17,26,0.045584761882357466,-0.557199211045365
985,1,1,2,0.2680216313950465,39,25,36,2.7988965037891,10.442800788954635
986,1,1,2,-0.06137984598897348,30,19,32,-0.08855889021880493,1.442800788954635
987,1,3,2,-0.004787798966467675,35,28,40,-0.030846834958514126,6.442800788954635
988,1,4,2,0.531142242458841,32,22,32,1.8286169313844318,3.442800788954635
989,2,4,2,0.4007480580486187,32,20,31,1.3796957304218223,3.442800788954635
990,1,1,2,-1.6872111141853843,38,24,38,-15.931998440162776,9.442800788954635
991,1,1,2,-0.5140030785684307,31,20,32,-1.2556071258520738,2.442800788954635
992,2,4,2,0.8226446413981047,33,21,31,3.654846261832802,4.442800788954635
993,2,4,2,0.38264961787614465,26,16,24,-0.9785113009396875,-2.557199211045365
994,2,4,2,0.8226446413981047,29,20,32,0.3642676962403836,0.44280078895463504
995,1,1,2,-0.5157274008725439,28,20,29,0.28736290088065813,-0.557199211045365
996,2,3,2,0.9711372659808011,30,24,32,1.401157613540347,1.442800788954635
997,2,4,2,1.1057366470398051,29,26,37,0.4896210596852785,0.44280078895463504
998,2,4,2,0.20563530598700364,29,25,38,0.091055475727973,0.44280078895463504
999,1,4,2,-0.3062755089832798,38,28,40,-2.892098617864797,9.442800788954635
1000,2,4,1,0.27005660943575854,36,16,29,2.0099775457708775,7.442800788954635
1001,1,4,2,-0.13314700533597804,30,20,32,-0.19210460434569612,1.442800788954635
1002,1,4,1,1.1057366470398051,30,18,24,1.5953577067250837,1.442800788954635
1003,1,4,1,0.6881938924404195,30,24,32,0.9929266909667985,1.442800788954635
1004,1,4,1,-0.09179583948234575,25,20,32,0.3265360877838473,-3.557199211045365
1005,1,3,2,0.2661486769896147,23,16,25,-1.4790412177874546,-5.557199211045365
1006,1,4,1,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
1007,1,4,1,0.10330352104530799,23,15,26,-0.5740782456511938,-5.557199211045365
1008,1,4,2,0.6738547526127706,28,26,33,-0.37547133651500536,-0.557199211045365
1009,1,1,2,-0.6947632992684355,25,16,24,2.4714114600209536,-3.557199211045365
1010,2,4,2,-0.21220471281501962,30,24,31,-0.3061691270694021,1.442800788954635
1011,2,3,1,-0.06371208823232323,28,12,25,0.03550032529710318,-0.557199211045365
1012,2,4,2,1.1057366470398051,33,24,37,4.912567647844499,4.442800788954635
